PDB_CHAIN_ID,SP_PRIMARY,GENE,coverage
5U16.A,Q95460,MR1,0.7741935483870968
5U16.B,P61769,B2M,0.8067226890756303
5U16.C,Q95460,MR1,0.7771260997067448
5U16.D,P61769,B2M,0.8319327731092437
5U17.A,Q95460,MR1,0.7741935483870968
5U17.C,Q95460,MR1,0.7653958944281525
5U17.F,P61769,B2M,0.8151260504201681
5U17.H,P61769,B2M,0.8319327731092437
5U1D.A,Q03518,TAP1,0.6943069306930694
5U1D.B,Q03519,TAP2,0.8046647230320699
5U1F.M,P01730,CD4,0.7925764192139738
5U1M.A,P35568,IRS1,0.08454106280193237
5U1M.B,P06213,INSR,0.006512301013024602
5U1Q.A,Q14451,GRB7,0.18796992481203006
5U1Q.B,Q14451,GRB7,0.20112781954887218
5U1Q.C,Q14451,GRB7,0.19736842105263158
5U1Q.D,Q14451,GRB7,0.18984962406015038
5U1R.A,Q95460,MR1,0.7653958944281524
5U1R.C,Q95460,MR1,0.7683284457478006
5U1R.F,P61769,B2M,0.8151260504201681
5U1R.H,P61769,B2M,0.8319327731092437
5U28.A,O60885,BRD4,0.09765051395007342
5U2B.A,P03372,ESR1,0.4067226890756302
5U2B.B,P03372,ESR1,0.38319327731092434
5U2B.C,P03372,ESR1,0.41008403361344536
5U2B.D,P03372,ESR1,0.3798319327731093
5U2B.E,P03372,ESR1,0.3714285714285714
5U2B.F,P03372,ESR1,0.37815126050420167
5U2C.A,O60885,BRD4,0.08590308370044053
5U2C.B,O60885,BRD4,0.08149779735682819
5U2D.A,P03372,ESR1,0.4134453781512605
5U2D.B,P03372,ESR1,0.4016806722689076
5U2D.C,Q15596,NCOA2,0.00819672131147541
5U2D.D,Q15596,NCOA2,0.007513661202185792
5U2E.A,O60885,BRD4,0.09618208516886931
5U2E.B,O60885,BRD4,0.09030837004405286
5U2F.A,O60885,BRD4,0.09618208516886931
5U2F.B,O60885,BRD4,0.09544787077826726
5U2J.A,Q8WYB5,KAT6B,0.05306319343945972
5U2J.B,Q8WYB5,KAT6B,0.05306319343945972
5U2J.C,P68431,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,0.11764705882352941
5U2J.D,P68431,HIST1H3A; HIST1H3B; HIST1H3C; HIST1H3D; HIST1H3E; HIST1H3F; HIST1H3G; HIST1H3H; HIST1H3I; HIST1H3J,0.11764705882352941
5U2M.A,P43490,NAMPT,0.9450101832993889
5U2M.B,P43490,NAMPT,0.9450101832993889
5U2N.A,P43490,NAMPT,0.9470468431771893
5U2N.B,P43490,NAMPT,0.9450101832993889
5U2R.A,P06746,POLB,0.9731343283582089
5U2S.A,P06746,POLB,0.973134328358209
5U2T.A,P06746,POLB,0.9671641791044776
5U2V.A,Q95460,MR1,0.7712609970674487
5U2V.B,P61769,B2M,0.8319327731092437
5U2V.C,Q95460,MR1,0.7653958944281525
5U2V.D,P61769,B2M,0.8067226890756303
5U3A.A,P04746,AMY2A,0.9706457925636007
5U3I.A,P69905,HBA1; HBA2,0.9929577464788732
5U3I.B,P68871,HBB,0.9931972789115646
5U3I.C,P69905,HBA1; HBA2,0.9929577464788732
5U3I.D,P68871,HBB,0.9863945578231292
5U3Q.A,Q03181,PPARD,0.6009070294784581
5U3Q.B,Q03181,PPARD,0.6145124716553289
5U3R.A,Q03181,PPARD,0.6122448979591837
5U3R.B,Q03181,PPARD,0.5918367346938775
5U3S.A,Q03181,PPARD,0.6145124716553289
5U3S.B,Q03181,PPARD,0.5963718820861678
5U3T.A,Q03181,PPARD,0.6145124716553289
5U3T.B,Q03181,PPARD,0.6031746031746033
5U3U.A,Q03181,PPARD,0.5782312925170068
5U3U.B,Q03181,PPARD,0.5668934240362812
5U3V.A,Q03181,PPARD,0.5963718820861678
5U3V.B,Q03181,PPARD,0.6077097505668934
5U3W.A,Q03181,PPARD,0.6054421768707483
5U3W.B,Q03181,PPARD,0.5941043083900227
5U3X.A,Q03181,PPARD,0.5941043083900226
5U3X.B,Q03181,PPARD,0.5714285714285714
5U3Y.A,Q03181,PPARD,0.5963718820861678
5U3Y.B,Q03181,PPARD,0.5782312925170068
5U3Z.A,Q03181,PPARD,0.6077097505668935
5U3Z.B,Q03181,PPARD,0.5918367346938775
5U40.A,Q03181,PPARD,0.5827664399092971
5U40.B,Q03181,PPARD,0.5873015873015873
5U41.A,Q03181,PPARD,0.5895691609977325
5U41.B,Q03181,PPARD,0.5918367346938775
5U42.A,Q03181,PPARD,0.6145124716553289
5U42.B,Q03181,PPARD,0.5963718820861678
5U43.A,Q03181,PPARD,0.6031746031746033
5U43.B,Q03181,PPARD,0.5941043083900226
5U44.A,Q03181,PPARD,0.5827664399092971
5U44.B,Q03181,PPARD,0.5895691609977324
5U45.A,Q03181,PPARD,0.5941043083900227
5U45.B,Q03181,PPARD,0.6009070294784581
5U46.A,Q03181,PPARD,0.5986394557823129
5U46.B,Q03181,PPARD,0.5986394557823129
5U48.A,P02766,TTR,0.7891156462585034
5U48.B,P02766,TTR,0.782312925170068
5U49.A,P02766,TTR,0.7891156462585034
5U4A.A,P02766,TTR,0.7891156462585034
5U4A.B,P02766,TTR,0.7891156462585034
5U4B.A,P02766,TTR,0.7891156462585034
5U4B.B,P02766,TTR,0.782312925170068
5U4C.A,P02766,TTR,0.7891156462585034
5U4C.B,P02766,TTR,0.782312925170068
5U4D.A,P02766,TTR,0.7891156462585034
5U4D.B,P02766,TTR,0.782312925170068
5U4E.A,P02766,TTR,0.7891156462585034
5U4E.B,P02766,TTR,0.782312925170068
5U4F.A,P02766,TTR,0.7891156462585034
5U4F.B,P02766,TTR,0.782312925170068
5U4G.A,P02766,TTR,0.7891156462585034
5U4G.B,P02766,TTR,0.782312925170068
5U4K.B,Q04206,RELA,0.056261343012704176
5U4V.A,Q13017,ARHGAP5,0.09054593874833555
5U4X.A,Q86X55,CARM1,0.5460526315789473
5U4X.B,Q86X55,CARM1,0.5444078947368421
5U4X.C,Q86X55,CARM1,0.5444078947368421
5U4X.D,Q86X55,CARM1,0.5460526315789473
5U4Y.A,P01857,IGHG1,0.6272727272727273
5U4Y.B,P01857,IGHG1,0.6424242424242425
5U52.A,P01857,IGHG1,0.6272727272727273
5U52.B,P01857,IGHG1,0.6303030303030303
5U5H.A,O75530,EED,0.8049886621315193
5U5K.A,O75530,EED,0.8117913832199546
5U5L.A,P37231,PPARG,0.5128712871287129
5U5L.B,P37231,PPARG,0.502970297029703
5U5P.B,P40692,MLH1,0.013227513227513227
5U5P.C,P40692,MLH1,0.011904761904761904
5U5R.B,P54278,PMS2,0.012761020881670533
5U5S.A,P25440,BRD2,0.13982521847690388
5U5S.B,P40763,STAT3,0.015584415584415584
5U5T.A,O75530,EED,0.7891156462585034
5U5T.B,O75530,EED,0.7891156462585034
5U5T.C,Q15910,EZH2,0.03485254691689008
5U5T.D,Q15910,EZH2,0.03753351206434316
5U62.A,O75530,EED,0.7913832199546486
5U62.B,O75530,EED,0.8027210884353742
5U62.C,Q15910,EZH2,0.03485254691689008
5U62.D,Q15910,EZH2,0.03753351206434316
5U66.A,P01857,IGHG1,0.6272727272727273
5U69.A,O75530,EED,0.8117913832199547
5U6B.A,P30530,AXL,0.30201342281879195
5U6B.B,P30530,AXL,0.3232662192393736
5U6B.C,P30530,AXL,0.30201342281879195
5U6B.D,P30530,AXL,0.3232662192393736
5U6C.A,Q12866,MERTK,0.27227227227227224
5U6C.B,Q12866,MERTK,0.25725725725725723
5U6D.A,O75530,EED,0.8117913832199547
5U6G.A,P50120,RBP2,0.9925373134328358
5U6G.B,P50120,RBP2,0.9925373134328358
5U6G.C,P50120,RBP2,0.9925373134328358
5U6G.D,P50120,RBP2,0.9925373134328358
5U6G.E,P50120,RBP2,0.9925373134328358
5U6G.F,P50120,RBP2,0.9925373134328358
5U6G.G,P50120,RBP2,0.9925373134328358
5U6G.H,P50120,RBP2,0.9925373134328358
5U6G.I,P50120,RBP2,0.9925373134328358
5U6G.J,P50120,RBP2,0.9925373134328358
5U6G.K,P50120,RBP2,0.9925373134328358
5U6G.L,P50120,RBP2,0.9925373134328358
5U6H.A,Q9NR56,MBNL1,0.23711340206185566
5U6J.H,P08709,F7,0.5386266094420601
5U6J.L,P08709,F7,0.11802575107296137
5U6K.L,P54132,BLM,0.004234297812279464
5U6K.M,P54132,BLM,0.004234297812279464
5U6K.N,P54132,BLM,0.0035285815102328866
5U6K.O,P54132,BLM,0.007057163020465773
5U6L.A,Q9NR56,MBNL1,0.21391752577319587
5U6O.A,O60741,HCN1,0.5415730337078651
5U6O.B,O60741,HCN1,0.5415730337078651
5U6O.C,O60741,HCN1,0.5415730337078651
5U6O.D,O60741,HCN1,0.5415730337078651
5U6P.A,O60741,HCN1,0.5662921348314607
5U6P.B,O60741,HCN1,0.5662921348314607
5U6P.C,O60741,HCN1,0.5662921348314607
5U6P.D,O60741,HCN1,0.5662921348314607
5U6Q.A,Q95460,MR1,0.7683284457478005
5U6Q.C,Q95460,MR1,0.7624633431085044
5U6Q.F,P61769,B2M,0.8151260504201681
5U6Q.H,P61769,B2M,0.8319327731092437
5U6V.A,P25440,BRD2,0.13607990012484394
5U72.A,Q95460,MR1,0.7565982404692082
5U72.C,Q95460,MR1,0.7683284457478006
5U72.F,P61769,B2M,0.8151260504201681
5U72.H,P61769,B2M,0.8151260504201681
5U73.A,O15118,NPC1,0.7026604068857589
5U74.A,O15118,NPC1,0.704225352112676
5U77.A,Q9BZF1,OSBPL8,0.13048368953880765
5U78.A,Q9BZF1,OSBPL8,0.12935883014623173
5U78.B,Q9BZF1,OSBPL8,0.13160854893138357
5U78.C,Q9BZF1,OSBPL8,0.12710911136107986
5U78.D,Q9BZF1,OSBPL8,0.13048368953880762
5U7D.A,O00408,PDE2A,0.359192348565356
5U7D.B,O00408,PDE2A,0.34856535600425076
5U7D.C,O00408,PDE2A,0.359192348565356
5U7I.A,O00408,PDE2A,0.359192348565356
5U7I.B,O00408,PDE2A,0.357066950053135
5U7I.C,O00408,PDE2A,0.3475026567481403
5U7I.D,O00408,PDE2A,0.3443145589798087
5U7J.A,O00408,PDE2A,0.359192348565356
5U7J.B,O00408,PDE2A,0.357066950053135
5U7J.C,O00408,PDE2A,0.3475026567481403
5U7J.D,O00408,PDE2A,0.3475026567481403
5U7K.A,O00408,PDE2A,0.359192348565356
5U7K.B,O00408,PDE2A,0.361317747077577
5U7K.C,O00408,PDE2A,0.3602550478214665
5U7K.D,O00408,PDE2A,0.3475026567481403
5U7L.A,O00408,PDE2A,0.3602550478214665
5U7L.B,O00408,PDE2A,0.3294367693942614
5U7L.C,O00408,PDE2A,0.359192348565356
5U7Q.A,O75116,ROCK2,0.27953890489913547
5U7Q.B,O75116,ROCK2,0.2773775216138329
5U7Q.C,O75116,ROCK2,0.2809798270893372
5U7Q.D,O75116,ROCK2,0.27593659942363113
5U7R.A,O75116,ROCK2,0.2788184438040346
5U7R.B,O75116,ROCK2,0.2788184438040346
5U7R.C,O75116,ROCK2,0.2788184438040346
5U7R.D,O75116,ROCK2,0.2752161383285303
5U7Z.A,Q13510,ASAH1,0.28607594936708863
5U7Z.B,Q13510,ASAH1,0.640506329113924
5U7Z.C,Q13510,ASAH1,0.28607594936708863
5U7Z.D,Q13510,ASAH1,0.640506329113924
5U8A.A,O75530,EED,0.8117913832199547
5U8F.A,O75530,EED,0.8117913832199547
5U8G.A,P06746,POLB,0.9402985074626866
5U8H.A,P06746,POLB,0.9432835820895522
5U8I.A,P06746,POLB,0.9492537313432836
5U8L.A,P00533,EGFR,0.23884297520661157
5U8Q.A,P08069,IGF1R,0.5859546452084857
5U8Q.B,P05019,IGF1,0.24615384615384614
5U8R.A,P08069,IGF1R,0.5859546452084857
5U98.A,P18465,HLA-B,0.7541436464088398
5U98.B,P61769,B2M,0.8319327731092437
5U98.C,O00267,SUPT5H,0.00827966881324747
5U98.D,P18465,HLA-B,0.7541436464088398
5U98.E,P61769,B2M,0.8319327731092437
5U98.F,O00267,SUPT5H,0.00827966881324747
5U9A.A,Q9NZN9,AIPL1,0.4036458333333333
5U9B.A,Q9NR56,MBNL1,0.23711340206185566
5U9D.A,Q06187,BTK,0.41122913505311076
5U9H.A,P06746,POLB,0.9731343283582089
5U9I.A,Q9NZN9,AIPL1,0.390625
5U9J.A,Q9NZN9,AIPL1,0.3958333333333333
5U9J.B,Q9NZN9,AIPL1,0.3958333333333333
5U9K.A,Q9NZN9,AIPL1,0.4036458333333333
5U9M.A,P00441,SOD1,0.9935064935064936
5U9M.C,P00441,SOD1,0.9935064935064936
5UAB.A,P08581,MET,0.20719424460431654
5UAD.A,P08581,MET,0.2093525179856115
5UAF.A,P08581,MET,0.2093525179856115
5UAK.A,P13569,CFTR,0.7695945945945946
5UAN.A,P19793,RXRA,0.6017316017316017
5UAN.B,P10826,RARB,0.676923076923077
5UAN.C,Q15596,NCOA2,0.006830601092896175
5UAN.D,Q15596,NCOA2,0.006147540983606557
5UAP.A,P20813,CYP2B6,0.945010183299389
5UAP.B,P20813,CYP2B6,0.9409368635437882
5UAT.A,P32322,PYCR1,0.8244514106583073
5UAT.B,P32322,PYCR1,0.8557993730407524
5UAT.C,P32322,PYCR1,0.8557993730407524
5UAT.D,P32322,PYCR1,0.8557993730407524
5UAT.E,P32322,PYCR1,0.8589341692789969
5UAU.A,P32322,PYCR1,0.8589341692789969
5UAU.B,P32322,PYCR1,0.8589341692789969
5UAU.C,P32322,PYCR1,0.8495297805642634
5UAU.D,P32322,PYCR1,0.8620689655172413
5UAU.E,P32322,PYCR1,0.8369905956112853
5UAV.A,P32322,PYCR1,0.8589341692789969
5UAV.B,P32322,PYCR1,0.8557993730407524
5UAV.C,P32322,PYCR1,0.8557993730407524
5UAV.D,P32322,PYCR1,0.8557993730407524
5UAV.E,P32322,PYCR1,0.8589341692789969
5UAW.A,P32322,PYCR1,0.8244514106583072
5UAW.B,P32322,PYCR1,0.8620689655172413
5UAW.C,P32322,PYCR1,0.8589341692789969
5UAW.D,P32322,PYCR1,0.8620689655172413
5UAW.E,P32322,PYCR1,0.8620689655172413
5UAX.A,P32322,PYCR1,0.8463949843260188
5UAX.B,P32322,PYCR1,0.8463949843260188
5UAX.C,P32322,PYCR1,0.8401253918495298
5UAX.D,P32322,PYCR1,0.8432601880877743
5UAX.E,P32322,PYCR1,0.799373040752351
5UB5.A,Q8NBL1,POGLUT1,0.9081632653061225
5UB5.B,P46531,NOTCH1,0.015655577299412915
5UBA.A,Q96CM3,RPUSD4,0.6816976127320955
5UBB.A,Q5VVY1,METTL11B,0.7703180212014133
5UBM.A,P09871,C1S,0.33866279069767447
5UBM.B,P09871,C1S,0.2136627906976744
5UBO.S,P06396,GSN,0.159846547314578
5UBR.A,P42336,PIK3CA,0.8305243445692884
5UBT.A,O00329,PIK3CD,0.8726053639846743
5UBT.B,P27986,PIK3R1,0.22513812154696133
5UC3.A,P04150,NR3C1,0.2985842985842986
5UC3.B,P04150,NR3C1,0.2972972972972973
5UC4.A,P08238,HSP90AB1,0.29972375690607733
5UC4.B,P08238,HSP90AB1,0.2886740331491713
5UC4.C,P08238,HSP90AB1,0.29972375690607733
5UC4.D,P08238,HSP90AB1,0.2886740331491713
5UC6.A,P01583,IL1A,0.5571955719557196
5UC8.A,P30519,HMOX2,0.6613924050632911
5UC8.B,P30519,HMOX2,0.6645569620253164
5UC8.C,P30519,HMOX2,0.6645569620253164
5UC8.D,P30519,HMOX2,0.6645569620253164
5UC9.A,P30519,HMOX2,0.6613924050632911
5UC9.B,P30519,HMOX2,0.6677215189873418
5UC9.C,P30519,HMOX2,0.6645569620253164
5UC9.D,P30519,HMOX2,0.6645569620253164
5UCA.A,P30519,HMOX2,0.6613924050632911
5UCA.B,P30519,HMOX2,0.6645569620253164
5UCA.C,P30519,HMOX2,0.6645569620253164
5UCA.D,P30519,HMOX2,0.6645569620253164
5UCH.A,P08238,HSP90AB1,0.29972375690607733
5UCH.B,P08238,HSP90AB1,0.287292817679558
5UCH.C,P08238,HSP90AB1,0.29972375690607733
5UCH.D,P08238,HSP90AB1,0.28591160220994477
5UCI.A,P08238,HSP90AB1,0.29972375690607733
5UCI.B,P08238,HSP90AB1,0.287292817679558
5UCI.C,P08238,HSP90AB1,0.2983425414364641
5UCI.D,P08238,HSP90AB1,0.287292817679558
5UCJ.A,P08238,HSP90AB1,0.29972375690607733
5UCJ.B,P08238,HSP90AB1,0.29972375690607733
5UCJ.C,P08238,HSP90AB1,0.287292817679558
5UCJ.D,P08238,HSP90AB1,0.287292817679558
5UCU.A,P69905,HBA1; HBA2,0.9859154929577465
5UCU.B,P68871,HBB,0.9931972789115646
5UCX.A,P30048,PRDX3,0.7578125
5UCX.B,P30048,PRDX3,0.7578125
5UCX.C,P30048,PRDX3,0.7578125
5UCX.D,P30048,PRDX3,0.7578125
5UCX.E,P30048,PRDX3,0.7578125
5UCX.F,P30048,PRDX3,0.7578125
5UCX.G,P30048,PRDX3,0.7578125
5UCX.H,P30048,PRDX3,0.7578125
5UCX.I,P30048,PRDX3,0.7578125
5UD7.A,Q9NZC2,TREM2,0.47391304347826085
5UD7.B,Q9NZC2,TREM2,0.46521739130434786
5UD7.C,Q9NZC2,TREM2,0.4652173913043478
5UD7.D,Q9NZC2,TREM2,0.4565217391304348
5UD7.E,Q9NZC2,TREM2,0.4565217391304348
5UD7.F,Q9NZC2,TREM2,0.4782608695652174
5UD8.A,Q9NZC2,TREM2,0.4608695652173913
5UD8.B,Q9NZC2,TREM2,0.45217391304347826
5UDA.A,P20813,CYP2B6,0.9389002036659877
5UDA.B,P20813,CYP2B6,0.9368635437881874
5UDH.A,Q9Y4X5,ARIH1,0.7378815080789947
5UDH.B,Q9Y4X5,ARIH1,0.6840215439856374
5UDH.C,P68036,UBE2L3,0.9805194805194806
5UDH.D,P68036,UBE2L3,0.9935064935064936
5UDH.E,P0CG48,UBC,0.10656934306569343
5UDI.A,P09914,IFIT1,0.9623430962343096
5UDJ.A,P09914,IFIT1,0.9623430962343096
5UDK.A,P09914,IFIT1,0.9644351464435147
5UDL.A,P09914,IFIT1,0.9623430962343096
5UDP.A,P01308,INS,0.19090909090909092
5UDP.B,P01308,INS,0.2636363636363636
5UDP.C,P01308,INS,0.19090909090909092
5UDP.D,P01308,INS,0.23636363636363636
5UDP.E,P01308,INS,0.19090909090909092
5UDP.F,P01308,INS,0.2636363636363636
5UDP.G,P01308,INS,0.19090909090909092
5UDP.H,P01308,INS,0.24545454545454545
5UDP.I,P01308,INS,0.19090909090909092
5UDP.J,P01308,INS,0.23636363636363636
5UDP.K,P01308,INS,0.19090909090909092
5UDP.L,P01308,INS,0.2545454545454545
5UDY.A,Q6UWV6,ENPP7,0.8471615720524017
5UDZ.A,Q9H9Z2,LIN28A,0.6650717703349283
5UDZ.B,Q9H9Z2,LIN28A,0.6650717703349283
5UE2.A,P09237,MMP7,0.9250936329588015
5UE3.A,P14780,MMP9,0.32248939179632247
5UE3.B,P14780,MMP9,0.3125884016973126
5UE4.A,P14780,MMP9,0.32107496463932106
5UE4.B,P14780,MMP9,0.31117397454031115
5UE5.A,P09237,MMP7,0.9250936329588015
5UEC.A,P20813,CYP2B6,0.945010183299389
5UEH.A,P78417,GSTO1,0.991701244813278
5UEN.A,P30542,ADORA1,0.8957055214723926
5UEN.B,P30542,ADORA1,0.8834355828220859
5UEO.A,O60885,BRD4,0.07782672540381791
5UEO.B,O60885,BRD4,0.07782672540381791
5UEP.A,O60885,BRD4,0.07782672540381791
5UEQ.A,O60885,BRD4,0.07782672540381791
5UER.A,O60885,BRD4,0.07782672540381791
5UES.A,O60885,BRD4,0.07782672540381791
5UET.A,O60885,BRD4,0.07782672540381791
5UEU.A,O60885,BRD4,0.07782672540381791
5UEU.B,O60885,BRD4,0.07782672540381791
5UEV.A,O60885,BRD4,0.07782672540381791
5UEW.A,P25440,BRD2,0.1348314606741573
5UEW.B,P25440,BRD2,0.1348314606741573
5UEX.A,O60885,BRD4,0.07782672540381791
5UEY.A,O60885,BRD4,0.07782672540381791
5UEZ.A,O60885,BRD4,0.07782672540381791
5UF0.A,O60885,BRD4,0.07782672540381791
5UFE.A,P01116,KRAS,0.8783068783068783
5UFG.A,P20813,CYP2B6,0.9429735234215886
5UFI.A,Q96GG9,DCUN1D1,0.7413127413127413
5UFI.B,Q96GG9,DCUN1D1,0.7451737451737451
5UFI.C,Q96GG9,DCUN1D1,0.7413127413127413
5UFI.D,Q96GG9,DCUN1D1,0.7413127413127413
5UFJ.A,P69905,HBA1; HBA2,0.9929577464788732
5UFJ.B,P68871,HBB,0.9931972789115646
5UFJ.C,P69905,HBA1; HBA2,0.9929577464788732
5UFJ.D,P68871,HBB,0.9931972789115646
5UFL.A,Q8TCG1,CIP2A,0.5779005524861878
5UFL.B,Q8TCG1,CIP2A,0.5646408839779005
5UFO.A,P51449,RORC,0.4343629343629344
5UFP.A,Q99814,EPAS1,0.11954022988505747
5UFP.B,P27540,ARNT,0.1394169835234474
5UFQ.A,P01116,KRAS,0.8783068783068783
5UFQ.B,P01116,KRAS,0.8783068783068783
5UFR.A,P51449,RORC,0.4305019305019305
5UFR.B,P51449,RORC,0.4305019305019305
5UFS.C,Q15466,NR0B2,0.038910505836575876
5UFS.D,Q15466,NR0B2,0.038910505836575876
5UFW.A,P03372,ESR1,0.3983193277310924
5UFW.B,P03372,ESR1,0.3848739495798319
5UFX.A,P03372,ESR1,0.39327731092436974
5UFX.B,P03372,ESR1,0.388235294117647
5UG8.A,P00533,EGFR,0.23140495867768596
5UG9.A,P00533,EGFR,0.23140495867768596
5UGA.A,P00533,EGFR,0.23388429752066114
5UGB.A,P00533,EGFR,0.2537190082644628
5UGC.A,P00533,EGFR,0.23140495867768596
5UGD.A,P00747,PLG,0.3037037037037037
5UGF.A,P00491,PNP,0.9896193771626297
5UGF.B,P00491,PNP,0.9896193771626297
5UGF.C,P00491,PNP,0.9896193771626297
5UGF.D,P00491,PNP,0.9896193771626297
5UGF.E,P00491,PNP,0.9896193771626297
5UGF.F,P00491,PNP,0.9896193771626297
5UGG.A,P00747,PLG,0.3037037037037037
5UGH.A,P31153,MAT2A,0.9341772151898734
5UGH.B,P31153,MAT2A,0.9240506329113923
5UGH.C,P31153,MAT2A,0.9316455696202531
5UGH.D,P31153,MAT2A,0.9265822784810126
5UGL.A,P21802,FGFR2,0.3471376370280146
5UGL.B,P21802,FGFR2,0.33008526187576126
5UGM.A,P37231,PPARG,0.5366336633663367
5UGM.B,P37231,PPARG,0.5366336633663367
5UGN.A,P06746,POLB,0.9671641791044776
5UGO.A,P06746,POLB,0.9731343283582089
5UGP.A,P06746,POLB,0.964179104477612
5UGW.A,O14746,TERT,0.13957597173144876
5UGX.A,P21802,FGFR2,0.3617539585870889
5UGX.B,P21802,FGFR2,0.34348355663824603
5UHI.A,P51449,RORC,0.4305019305019305
5UHI.B,P51449,RORC,0.4305019305019305
5UHK.A,O60502,OGA,0.331877729257642
5UHK.B,O60502,OGA,0.1299126637554585
5UHK.C,O60502,OGA,0.32969432314410485
5UHK.D,O60502,OGA,0.1299126637554585
5UHL.A,O60502,OGA,0.331877729257642
5UHL.B,O60502,OGA,0.1299126637554585
5UHL.C,O60502,OGA,0.32969432314410485
5UHL.D,O60502,OGA,0.1299126637554585
5UHM.A,O95390,GDF11,0.21375921375921375
5UHM.B,O95390,GDF11,0.21375921375921375
5UHN.A,P21802,FGFR2,0.34348355663824603
5UHN.B,P21802,FGFR2,0.3276492082825822
5UHO.A,O60502,OGA,0.331877729257642
5UHO.B,O60502,OGA,0.1299126637554585
5UHO.C,O60502,OGA,0.32969432314410485
5UHO.D,O60502,OGA,0.1299126637554585
5UHP.A,O60502,OGA,0.3351528384279476
5UHP.B,O60502,OGA,0.3351528384279476
5UHP.C,O60502,OGA,0.33842794759825323
5UHP.D,O60502,OGA,0.33842794759825323
5UHP.E,O60502,OGA,0.1222707423580786
5UHP.F,O60502,OGA,0.11899563318777291
5UHP.G,O60502,OGA,0.12445414847161572
5UHP.H,O60502,OGA,0.12227074235807861
5UHV.A,P01111,NRAS,0.8783068783068783
5UI0.A,P21802,FGFR2,0.36662606577344703
5UI0.B,P21802,FGFR2,0.3702801461632156
5UI1.A,P53041,PPP5C,0.625250501002004
5UI1.B,P53041,PPP5C,0.627254509018036
5UI1.C,P53041,PPP5C,0.6352705410821643
5UI1.D,P53041,PPP5C,0.6232464929859719
5UI4.A,P15531,NME1,0.9802631578947368
5UI4.B,P15531,NME1,0.9868421052631579
5UI4.C,P15531,NME1,0.9802631578947368
5UI4.D,P15531,NME1,0.9868421052631579
5UI4.E,P15531,NME1,0.9802631578947368
5UI4.F,P15531,NME1,0.9802631578947368
5UIG.A,P29274,ADORA2A,0.6990291262135923
5UIQ.A,Q9NWZ3,IRAK4,0.5891304347826087
5UIQ.B,Q9NWZ3,IRAK4,0.5978260869565217
5UIQ.C,Q9NWZ3,IRAK4,0.6152173913043478
5UIQ.D,Q9NWZ3,IRAK4,0.5956521739130435
5UIR.A,Q9NWZ3,IRAK4,0.5913043478260869
5UIR.B,Q9NWZ3,IRAK4,0.6
5UIS.A,Q9NWZ3,IRAK4,0.5869565217391305
5UIS.B,Q9NWZ3,IRAK4,0.5978260869565217
5UIS.C,Q9NWZ3,IRAK4,0.5891304347826087
5UIS.D,Q9NWZ3,IRAK4,0.5456521739130435
5UIT.A,Q9NWZ3,IRAK4,0.6217391304347826
5UIT.B,Q9NWZ3,IRAK4,0.6195652173913043
5UIU.A,Q9NWZ3,IRAK4,0.6282608695652174
5UIU.B,Q9NWZ3,IRAK4,0.6304347826086956
5UIW.A,P51681,CCR5,0.8465909090909092
5UIW.B,P13501,CCL5,0.6373626373626373
5UIY.A,Q9NRL2,BAZ1A,0.06876606683804627
5UIY.B,Q9NRL2,BAZ1A,0.06876606683804627
5UIY.C,Q9NRL2,BAZ1A,0.06812339331619537
5UIY.D,Q9NRL2,BAZ1A,0.06619537275064268
5UJ7.A,Q13415,ORC1,0.3914053426248548
5UJ7.B,Q13415,ORC1,0.3914053426248548
5UJ7.C,O43929,ORC4,0.9036697247706422
5UJ7.D,O43929,ORC4,0.8830275229357798
5UJ7.E,O43913,ORC5,0.5563218390804597
5UJ7.F,O43913,ORC5,0.5517241379310345
5UJ8.A,Q9UBD5,ORC3,0.7763713080168777
5UJ8.B,Q9UBD5,ORC3,0.7763713080168777
5UJ8.C,Q9UBD5,ORC3,0.7763713080168777
5UJ8.D,Q9UBD5,ORC3,0.7763713080168777
5UJ8.E,Q13416,ORC2,0.317157712305026
5UJ8.F,Q13416,ORC2,0.317157712305026
5UJ8.G,Q13416,ORC2,0.317157712305026
5UJ8.H,Q13416,ORC2,0.317157712305026
5UJB.A,P02768,ALB,0.9326765188834154
5UJB.B,P02768,ALB,0.9277504105090312
5UJI.A,P23381,WARS,0.7558386411889596
5UJI.B,P23381,WARS,0.751592356687898
5UJJ.A,P23381,WARS,0.9469214437367304
5UJJ.B,P23381,WARS,0.8237791932059448
5UJL.A,P0CG47,UBB,0.314410480349345
5UJL.B,P0CG47,UBB,0.314410480349345
5UJM.A,Q13415,ORC1,0.3914053426248548
5UJM.B,Q13416,ORC2,0.49740034662045063
5UJM.C,Q9UBD5,ORC3,0.7763713080168777
5UJM.D,O43929,ORC4,0.9036697247706422
5UJM.E,O43913,ORC5,0.8206896551724138
5UJN.A,P0CG47,UBB,0.3318777292576419
5UJN.B,P0CG47,UBB,0.314410480349345
5UJT.A,Q5Y7C3,HLA-DQA1,0.7176470588235294
5UJT.B,O19707,HLA-DQB1,0.8209606986899562
5UJT.D,Q5Y7C3,HLA-DQA1,0.7098039215686275
5UJT.E,O19707,HLA-DQB1,0.8209606986899564
